school_id,pct_proficient_math,pct_proficient_reading,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces
370162000668,22.000001,42.000001,66.7183,22.4458,0.0,8.5139,0.0,0.0,2.322
370162000675,31.999999,51.999998,83.0325,9.9278,0.0,4.1516,0.0,0.0,2.8881
370162000681,42.0,47.000001,77.0945,12.2103,1.6043,5.3476,0.5348,0.0891,3.1194
370162000691,22.000001,30.000001,37.7178,40.9408,0.6098,15.6794,0.2613,0.0,4.7909
370162000702,27.000001,42.000001,73.242,14.7032,0.5479,7.3059,0.1826,0.0913,3.9269
370162000711,42.0,62.000001,81.5622,7.9927,3.0881,4.2688,0.0908,0.0908,2.9064
370162002384,42.0,52.000002,63.7795,20.9974,1.5748,9.5363,0.0875,0.0,4.0245
370162002521,72.000001,87.0,71.7117,12.0721,3.4234,6.8468,0.5405,0.1802,5.2252
370162003217,64.48889,95.0,67.0588,10.0,2.3529,13.5294,0.0,0.0,7.0588
370162003246,42.000001,51.999998,76.9821,11.7647,2.3018,5.1151,0.1279,0.0,3.7084
370168000720,47.000001,52.000003,59.1837,35.6215,0.0,0.9276,0.3711,0.1855,3.7106
370177000734,52.0,37.0,82.9396,0.2625,0.0,2.0997,13.9108,0.0,0.7874
370180000742,17.0,36.999999,32.3577,55.2846,0.3252,8.2927,0.1626,0.0,3.5772
370180002769,51.999998,66.999998,69.4079,22.0395,1.6447,3.6184,0.3289,0.3289,2.6316
370180002770,17.000001,46.999999,65.0549,19.5604,0.4396,10.989,0.4396,0.0,3.5165
370180002812,12.0,32.000001,63.6364,24.6753,0.0,9.0909,0.0,0.0,2.5974
370180002829,16.999999,31.999999,50.0879,28.8225,0.3515,16.3445,0.1757,0.0,4.2179
370180003142,54.487805,84.512199,47.7064,30.7339,0.4587,16.055,0.4587,0.0,4.5872
370183000750,12.0,27.000001,30.5556,44.0,0.1111,22.6667,0.5556,0.1111,2.0
370183002860,54.500002,74.5,35.6688,19.1083,0.0,44.586000000000006,0.6369,0.0,0.0
370192000768,14.0,32.0,1.5515,86.1777,2.4683,7.3343,0.3526,0.141,1.9746
370192000774,54.000001,72.000003,49.8546,35.3112,5.2938,6.4572,0.2909,0.1163,2.676
370192000793,40.000001,54.999999,39.3324,41.6546,8.031,6.8215,0.6289,0.0968,3.4349
370192000798,13.0,21.000001,4.8611,58.7191,7.4846,23.9198,1.2346,0.1543,3.6265
370192000802,64.500002,86.999999,66.0448,19.0299,4.1045,5.2239,0.3731,0.3731,4.8507
370192000821,27.0,42.000001,31.3356,45.8904,4.9658,12.0719,0.4281,1.113,4.1952
370192000830,44.999999,53.0,38.7231,36.78,10.8952,8.6051,0.7634,0.0694,4.1638
370192000836,22.0,36.999999,30.9456,52.7221,0.6686,10.5062,1.0506,0.0,4.107
370192000838,66.999999,70.999998,78.2653,7.412999999999999,5.0429,5.9002,0.353,0.1009,2.9249
370192000846,50.0,47.999998,62.5532,27.8014,0.9929,4.539,1.2057,0.0709,2.8369
